satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,employee_id
0.53,0.56,4,281,6,0,1,0,hr,medium,3918
0.39,0.51,2,151,3,0,1,0,hr,medium,3921
0.11,0.83,6,244,4,0,1,0,hr,medium,3924
0.1,0.94,6,309,4,0,1,0,technical,medium,84739
0.84,1,5,218,5,0,1,0,technical,medium,3927
0.82,0.99,4,263,6,0,1,0,technical,medium,3930
0.1,0.82,6,244,4,0,1,0,technical,medium,3945
0.59,0.49,7,263,4,0,1,0,technical,medium,3949
0.44,0.48,2,143,3,0,1,0,technical,medium,3959
0.89,0.95,2,181,5,0,1,0,technical,medium,85378
0.91,0.84,5,265,5,0,1,0,technical,medium,3968
0.66,0.57,5,161,5,0,1,0,technical,high,3969
0.11,0.87,7,282,5,0,1,0,technical,low,3972
0.43,0.51,2,155,3,0,1,0,technical,medium,3976
0.78,0.83,4,217,6,0,1,0,support,medium,3978
0.11,0.97,6,289,5,0,1,0,support,medium,3982
0.83,0.98,4,259,5,0,1,0,support,medium,85447
0.39,0.54,2,158,3,0,1,0,support,low,86971
0.38,0.55,2,158,3,0,1,0,support,low,3996
0.37,0.57,2,155,3,0,1,0,support,low,86978
0.44,0.48,2,146,3,0,1,0,support,low,42623
0.53,0.85,2,164,5,0,1,0,support,low,4000
0.09,0.96,6,259,4,0,1,0,support,low,4011
0.11,0.89,6,293,4,0,1,0,support,low,4013
0.83,0.96,5,275,5,0,1,0,support,low,4027
0.88,1,5,219,6,1,1,0,technical,low,4033
0.1,0.89,6,247,4,0,1,0,technical,low,4035
0.09,0.86,7,309,4,0,1,0,technical,low,4036
0.44,0.54,2,151,3,0,1,0,management,low,4039
0.39,0.51,2,129,3,0,1,0,IT,low,4040
0.87,0.94,4,274,5,0,1,0,IT,low,87886
0.74,0.99,4,233,5,0,1,0,IT,low,4043
0.1,0.95,7,289,4,0,1,0,IT,low,4047
0.74,0.82,4,239,6,0,1,0,IT,low,4050
0.75,0.99,5,221,5,0,1,0,product_mng,low,4056
0.41,0.56,2,150,3,0,1,0,product_mng,low,4059
0.41,0.45,2,144,3,1,1,0,product_mng,low,4064
0.09,0.9,7,289,4,0,1,0,product_mng,low,4072
0.09,0.8,6,301,5,0,1,0,IT,medium,4081
0.39,0.57,2,145,3,0,1,0,accounting,medium,88150
0.4,0.56,2,137,3,0,1,0,accounting,medium,4088
0.37,0.54,2,131,3,1,1,0,hr,medium,10090
0.1,0.84,6,246,4,0,1,0,hr,medium,4100
0.43,0.51,2,136,3,0,1,0,hr,medium,4103
0.75,0.85,5,240,6,1,1,0,marketing,medium,4112
0.37,0.56,2,156,3,0,1,0,sales,medium,4113
0.11,0.85,6,305,4,0,1,0,accounting,medium,88904
0.45,0.45,2,154,3,1,1,0,support,medium,4121
0.87,1,5,261,5,1,1,0,technical,medium,4122
0.11,0.94,7,244,4,0,1,0,management,medium,4129
0.45,0.54,2,129,3,0,1,0,marketing,high,4133
0.81,0.87,4,254,5,0,1,0,marketing,low,89200
0.77,0.91,5,236,5,0,1,0,marketing,medium,4146
0.89,0.92,5,237,5,0,1,0,sales,medium,4150
0.43,0.49,2,135,3,0,1,0,sales,medium,4151
0.78,1,5,236,5,0,1,0,sales,medium,4156
0.37,0.47,2,149,3,0,1,0,sales,low,89790
0.37,0.5,2,141,3,0,1,0,sales,low,4162
0.85,0.82,4,270,5,0,1,0,sales,low,4163
0.41,0.47,2,138,3,0,1,0,sales,low,4164
0.11,0.96,6,298,4,0,1,0,sales,low,91196
0.75,0.99,5,254,5,0,1,0,sales,low,91780
0.82,0.85,5,248,5,0,1,0,sales,low,4175
0.79,1,5,257,6,0,1,0,sales,low,4176
0.43,0.53,2,150,3,0,1,0,sales,low,4179
0.1,0.9,7,281,4,0,1,0,sales,low,2510
0.46,0.48,2,141,3,1,1,0,sales,low,4184
0.43,0.57,2,157,3,0,1,0,sales,low,4190
0.43,0.55,2,136,3,0,1,0,sales,low,4192
0.11,0.8,7,296,4,0,1,0,sales,low,4200
0.09,0.86,6,279,4,0,1,0,sales,low,4201
0.37,0.53,2,131,3,0,1,0,sales,low,4202
0.4,0.57,2,160,3,0,1,0,accounting,low,4206
0.1,0.77,7,291,4,0,1,0,accounting,low,4208
0.41,0.53,2,157,3,0,1,0,accounting,low,4211
0.79,0.58,3,294,4,0,1,0,hr,low,4214
0.11,0.79,7,310,4,0,1,0,hr,low,4218
0.1,0.97,6,282,4,0,1,0,hr,medium,4228
0.44,0.51,2,134,3,0,1,0,hr,medium,4231
0.25,0.46,4,214,4,0,1,0,technical,medium,4235
0.44,0.52,2,137,3,0,1,0,technical,medium,4238
0.73,1,4,252,5,0,1,0,technical,medium,32052
0.75,0.97,5,243,6,0,1,0,technical,medium,92981
0.36,0.47,2,148,3,0,1,0,technical,medium,4253
0.37,0.49,2,151,3,0,1,0,technical,medium,4256
0.39,0.49,2,129,3,0,1,0,technical,medium,4264
0.48,0.78,2,198,2,0,1,0,technical,medium,93517
0.57,0.72,4,275,6,0,1,0,technical,medium,4271
0.9,0.96,5,243,5,0,1,0,technical,medium,13127
0.39,0.55,2,159,3,0,1,0,technical,high,4277
0.44,0.51,2,145,3,0,1,0,support,low,4286
0.81,0.88,5,242,5,0,1,0,support,medium,4287
0.74,0.87,5,242,5,0,1,0,support,medium,4295
0.44,0.56,2,145,3,0,1,0,support,medium,4296
0.41,0.56,2,154,3,0,1,1,support,medium,4300
0.4,0.51,2,139,3,0,1,0,support,low,93940
0.46,0.57,2,152,3,0,1,0,support,low,4318
0.8,0.83,2,211,3,0,1,0,support,low,4319
0.87,0.9,5,258,5,0,1,0,support,low,4330
0.39,0.54,2,155,3,0,1,0,support,low,4333
0.38,0.55,2,148,3,0,1,0,support,low,4346
0.66,0.67,2,255,3,0,1,0,technical,low,4356
0.1,0.8,6,264,4,0,1,0,technical,low,4357
0.37,0.54,2,132,3,0,1,0,technical,low,4364
0.1,0.77,6,255,4,0,1,0,management,low,4368
0.09,0.87,5,263,4,0,1,0,IT,low,4383
0.86,0.84,5,222,5,0,1,0,IT,low,94048
0.11,0.9,6,263,4,0,1,0,IT,low,4405
0.37,0.46,2,157,3,0,1,0,IT,low,4406
0.11,0.92,7,307,4,0,1,0,IT,low,94339
0.77,0.98,5,259,6,0,1,0,product_mng,low,4417
0.84,0.94,5,222,6,0,1,0,product_mng,low,4427
0.1,0.84,7,250,4,0,1,0,product_mng,low,4431
0.83,0.9,5,245,5,0,1,0,product_mng,low,38010
0.11,0.79,6,292,4,0,1,0,IT,low,4450
0.86,0.92,5,252,5,0,1,0,RandD,low,4451
0.38,0.56,2,161,3,0,1,0,RandD,medium,97153
0.11,0.88,5,250,4,0,1,0,RandD,medium,38135
0.45,0.49,2,134,3,0,1,0,RandD,medium,4461
0.1,0.85,7,279,4,0,1,0,RandD,medium,4462
0.09,0.95,7,256,4,0,1,0,marketing,medium,99332
0.39,0.53,2,127,3,0,1,0,sales,medium,4473
0.37,0.47,2,138,3,1,1,0,accounting,medium,4475
0.81,0.97,5,243,5,0,1,0,support,medium,4477
0.09,0.9,7,296,4,0,1,0,technical,medium,4478
0.1,0.88,7,267,4,0,1,0,management,medium,4492
0.39,0.49,2,144,3,0,1,0,marketing,medium,4494
0.83,0.95,4,251,5,0,1,0,marketing,medium,4511
0.45,0.57,2,148,3,0,1,0,marketing,high,4515
0.43,0.51,2,141,3,0,1,0,sales,low,4521
0.8,0.75,3,268,2,0,1,0,sales,medium,4534
0.1,0.86,6,247,4,0,1,0,sales,medium,4546
0.1,0.55,2,247,4,0,1,0,sales,medium,4552
0.36,0.52,2,146,3,0,1,0,sales,medium,4568
0.38,0.5,2,140,3,0,1,0,sales,low,4573
0.78,0.98,5,263,6,0,1,0,sales,low,4587
0.44,0.49,2,145,3,0,1,0,sales,low,4588
0.41,0.46,2,156,3,1,1,0,sales,low,1707
0.72,0.85,5,244,6,0,1,0,sales,low,2823
0.46,0.54,2,144,3,0,1,0,sales,low,4595
0.1,0.9,7,286,4,0,1,0,sales,low,4598
0.34,0.67,4,141,2,0,1,0,sales,low,4601
0.11,0.89,6,260,5,0,1,0,sales,low,5413
0.38,0.56,2,154,3,0,1,0,sales,low,4614
0.82,0.92,5,225,5,0,1,0,sales,low,4615
0.39,0.57,2,127,3,0,1,0,sales,low,4617
0.44,0.53,2,140,3,0,1,0,sales,low,4624
0.43,0.52,2,147,3,0,1,0,sales,low,4625
0.84,0.83,4,227,5,0,1,0,accounting,low,4633
0.43,0.48,2,153,3,0,1,0,accounting,low,4645
0.37,0.52,2,128,3,0,1,0,accounting,low,4646
0.74,0.97,4,228,5,0,1,0,hr,low,4647
0.73,0.97,5,235,5,0,1,0,hr,low,4651
0.37,0.47,2,148,3,0,1,0,hr,low,5556
0.58,0.62,4,238,3,0,1,0,hr,low,4656
0.4,0.54,2,141,3,0,1,0,technical,medium,4657
0.51,0.83,5,249,4,0,1,0,technical,medium,5572
0.46,0.5,2,151,3,0,1,0,technical,medium,4671
0.45,0.54,2,129,3,0,1,0,technical,medium,95594
0.46,0.5,2,156,3,0,1,0,technical,medium,4683
0.39,0.45,2,134,3,0,1,0,technical,medium,4686
0.09,0.88,6,269,4,0,1,0,technical,medium,4700
0.09,0.77,6,290,4,0,1,0,technical,medium,4701
0.37,0.51,2,132,3,0,1,0,technical,medium,7868
0.1,0.89,7,308,4,0,1,0,technical,medium,4710
0.77,1,4,232,5,0,1,0,technical,medium,4721
0.79,0.86,5,235,5,0,1,0,support,medium,4723
0.43,0.55,2,130,3,0,1,0,support,high,4736
0.38,0.53,2,146,3,0,1,0,support,low,4738
0.77,0.91,5,221,6,0,1,0,support,medium,4746
0.44,0.5,2,130,3,0,1,0,support,medium,4754
0.39,0.46,2,136,3,0,1,0,support,medium,8821
0.78,0.89,5,274,6,0,1,0,support,medium,4758
0.1,0.79,6,256,5,0,1,0,support,low,10101
0.1,0.77,5,276,4,0,1,0,support,low,4765
0.75,0.85,5,267,5,0,1,0,support,low,10635
0.46,0.62,6,213,3,0,1,0,support,low,4767
0.91,0.97,4,274,6,0,1,0,technical,low,4775
0.1,0.92,6,258,4,0,1,0,technical,low,4806
0.72,0.6,3,153,5,0,1,0,technical,low,4822
0.11,0.95,6,245,4,0,1,0,management,low,4823
0.11,0.94,6,264,4,0,1,0,IT,low,4824
0.46,0.57,2,154,3,0,1,0,IT,low,4837
0.37,0.46,2,149,3,0,1,0,IT,low,4838
0.46,0.5,2,157,3,0,1,0,IT,low,4839
0.43,0.57,2,127,3,0,1,0,IT,low,4840
0.11,0.82,6,270,4,0,1,0,product_mng,low,4841
0.73,0.89,5,236,6,0,1,0,product_mng,low,4845
0.43,0.47,2,158,3,0,1,0,product_mng,low,4849
0.86,1,5,229,5,0,1,0,product_mng,low,4853
0.1,0.83,6,269,4,0,1,0,IT,low,4868
0.4,0.49,2,128,3,0,1,0,sales,low,4871
0.11,0.87,7,278,4,0,1,0,sales,low,4882
0.86,0.98,3,158,5,0,1,0,sales,low,4884
0.42,1,3,202,3,0,1,0,sales,medium,4885
0.79,0.84,4,240,5,0,1,0,sales,medium,4889
0.1,0.96,7,255,4,0,1,0,marketing,medium,4908
0.09,0.92,7,254,4,0,1,0,sales,medium,4916
0.09,0.82,6,257,4,0,1,0,accounting,medium,4928
0.87,1,4,228,5,0,1,0,support,medium,4934
0.36,0.49,2,145,3,0,1,0,technical,medium,14116
0.42,0.75,3,218,4,0,1,0,management,medium,4945
0.84,0.86,5,268,5,0,1,0,marketing,medium,4958
0.1,0.83,6,278,4,0,1,0,marketing,medium,4959
0.78,0.71,3,249,5,0,1,0,marketing,medium,4969
0.35,0.99,3,236,4,0,1,0,sales,medium,4974
0.1,0.81,7,291,4,0,1,0,sales,high,4979
0.11,0.8,6,306,4,0,1,0,sales,low,4980
0.43,0.48,2,135,3,0,1,0,sales,medium,4981
0.38,0.45,2,156,3,0,1,0,sales,medium,16102
0.46,0.54,2,143,3,0,1,0,sales,medium,4996
0.89,0.82,4,243,5,0,1,0,sales,medium,5008
0.45,0.5,2,147,3,0,1,0,sales,low,5014
0.44,0.53,2,159,3,0,1,0,sales,low,5015
0.74,0.54,5,216,3,0,1,0,sales,low,5017
0.45,0.54,2,152,3,0,1,0,sales,low,5019
0.79,0.93,4,226,5,0,1,0,sales,low,5035
0.79,0.91,5,271,5,0,1,0,sales,low,5044
0.11,0.87,6,255,4,0,1,0,sales,low,5049
0.42,0.48,2,140,3,0,1,0,sales,low,5052
0.64,0.9,6,252,2,0,1,0,sales,low,5055
0.4,0.55,2,159,3,0,1,0,sales,low,5060
0.84,0.98,5,270,5,0,1,0,sales,low,5063
0.73,0.92,5,232,5,0,1,0,sales,low,5066
0.4,0.51,2,144,3,0,1,0,accounting,low,5077
0.36,0.45,2,127,3,0,1,0,accounting,low,5080
0.43,0.47,2,131,3,0,1,0,accounting,low,5085
0.11,0.78,6,243,4,0,1,0,hr,low,5089
0.91,1,5,244,6,0,1,0,hr,low,5091
0.8,1,5,260,5,0,1,0,hr,low,5092
0.42,0.49,2,139,3,0,1,0,hr,low,5096
0.31,0.87,4,184,3,0,1,0,technical,low,17912
0.44,0.47,2,130,3,0,1,0,technical,low,5103
0.38,0.54,2,135,3,0,1,0,technical,medium,18531
0.45,0.56,2,146,3,0,1,0,technical,medium,5112
0.43,0.46,2,149,3,0,1,0,technical,medium,5136
0.45,0.46,2,153,3,1,1,0,technical,medium,5138
0.43,0.57,2,160,3,0,1,0,technical,medium,5143
0.43,0.49,2,160,3,0,1,0,technical,medium,5147
0.09,0.83,6,282,4,0,1,0,technical,medium,5149
0.43,0.47,2,128,3,0,1,0,technical,medium,5152
0.79,0.94,4,232,5,0,1,0,technical,medium,5167
0.85,0.58,3,226,2,0,1,0,support,medium,5169
0.38,0.45,2,129,3,0,1,0,support,medium,5177
0.11,0.92,7,255,4,0,1,0,support,medium,19661
0.83,0.99,5,258,5,0,1,0,support,high,20715
0.81,0.91,4,229,5,0,1,0,support,low,5182
0.42,0.56,2,143,3,0,1,0,support,medium,5183
0.11,0.87,6,257,4,0,1,0,support,medium,99770
0.11,0.85,7,275,4,0,1,0,support,medium,24446
0.1,0.89,7,291,4,0,1,0,support,medium,24553
0.5,0.54,5,153,4,0,1,0,support,low,5215
0.44,0.49,2,154,3,0,1,0,support,low,5218
0.11,0.9,6,301,4,0,1,0,technical,low,5225
0.39,0.52,2,134,3,0,1,0,technical,low,5227
0.11,0.78,6,245,4,0,1,0,technical,low,5230
0.36,0.5,2,132,3,0,1,0,management,low,5235
0.43,0.51,2,130,3,0,1,0,IT,low,5237
0.4,0.5,2,127,3,0,1,0,IT,low,5241
0.86,0.84,4,246,6,0,1,0,IT,low,5256
0.38,0.49,2,145,3,0,1,0,IT,low,5258
0.46,0.45,2,138,3,0,1,1,IT,low,5259
0.37,0.57,2,129,3,0,1,0,product_mng,low,5263
0.43,0.52,2,150,3,0,1,0,product_mng,low,5265
0.66,0.93,5,253,5,0,1,0,product_mng,low,5275
0.37,0.48,2,160,3,0,1,0,product_mng,low,24876
0.77,0.92,5,235,5,0,1,0,IT,low,5279
0.38,0.55,2,151,3,0,1,0,sales,low,5284
0.39,0.54,2,127,3,0,1,0,sales,low,5292
0.41,0.55,2,151,3,0,1,0,sales,low,5297
0.1,0.9,7,290,4,0,1,0,sales,low,5301
0.09,0.93,6,249,4,0,1,0,sales,low,5303
0.41,0.47,2,131,3,0,1,0,marketing,medium,26638
0.39,0.46,2,159,3,0,1,0,sales,medium,5307
0.83,0.99,4,223,5,0,1,0,accounting,medium,5312
0.09,0.87,3,214,2,0,1,0,support,medium,5313
0.75,0.81,5,227,5,0,1,0,technical,medium,5317
0.44,0.54,2,127,3,0,1,0,management,medium,5321
0.1,0.84,6,293,5,0,1,0,marketing,medium,5337
0.42,0.46,2,141,3,0,1,0,marketing,medium,5343
0.1,0.83,6,300,4,0,1,0,marketing,medium,5362
0.1,0.86,6,309,4,0,1,0,sales,medium,5384
0.31,0.77,4,149,3,0,1,0,sales,medium,5389
0.42,0.54,2,159,3,0,1,0,sales,medium,5397
0.38,0.5,2,152,3,0,1,0,sales,high,5398
0.39,0.57,2,158,3,0,1,0,sales,low,27094
0.1,0.97,6,254,5,0,1,0,sales,medium,5404
0.11,0.93,6,294,4,0,1,0,sales,medium,27277
0.1,0.92,7,269,4,0,1,0,sales,medium,5416
0.11,0.9,7,247,4,0,1,0,sales,medium,5417
0.44,0.65,3,271,4,0,1,0,sales,low,5439
0.91,0.96,4,232,5,0,1,0,sales,low,5458
0.72,1,4,245,5,0,1,0,sales,low,27966
0.36,0.46,2,132,3,0,1,0,sales,low,30077
0.44,0.57,2,131,3,0,1,0,sales,low,5471
0.85,0.99,5,248,5,0,1,0,sales,low,5477
0.78,0.93,5,225,5,0,1,0,sales,low,5483
0.39,0.46,2,156,3,0,1,0,sales,low,5489
0.78,0.81,3,222,2,0,1,0,sales,low,30753
0.1,0.92,6,243,4,1,1,0,sales,low,5510
0.23,0.99,4,204,4,1,1,0,accounting,low,5513
0.11,0.87,6,301,4,0,1,0,accounting,low,31809
0.9,0.83,5,259,5,0,1,0,accounting,low,5538
0.91,0.89,4,247,5,0,1,0,hr,low,13245
0.11,0.79,7,295,4,0,1,0,hr,low,5542
0.43,0.54,2,150,3,0,1,0,hr,low,5543
0.45,0.49,2,151,3,0,1,0,hr,low,5551
0.11,0.91,5,291,4,0,1,0,technical,low,32681
0.11,0.93,6,253,4,1,1,0,technical,low,34840
0.43,0.5,2,161,3,0,1,0,technical,low,5567
0.91,0.97,4,251,6,0,1,0,technical,low,35277
0.43,0.55,2,153,3,0,1,0,technical,medium,5577
0.85,0.82,5,264,6,0,1,0,technical,medium,5580
0.1,0.77,6,310,4,0,1,0,technical,medium,5593
0.81,0.95,5,266,5,0,1,0,technical,medium,5595
0.36,0.62,4,237,2,0,1,0,technical,medium,5609
0.45,0.54,2,138,3,0,1,0,technical,medium,5621
0.86,1,5,227,5,0,1,0,technical,medium,36819
0.71,1,4,300,5,0,1,0,support,medium,5636
0.11,0.97,7,310,4,0,1,0,support,medium,5641
0.84,0.93,5,236,5,0,1,0,support,medium,5642
0.09,0.97,7,288,4,0,1,0,support,medium,5649
0.38,0.49,2,127,3,0,1,0,support,medium,5650
0.15,0.55,6,139,4,0,1,0,support,high,5658
0.1,0.92,7,253,4,1,1,0,support,low,37263
0.8,0.97,4,218,5,1,1,0,support,medium,5662
0.84,0.97,5,251,5,0,1,0,support,medium,5666
0.11,0.87,6,264,4,0,1,0,support,medium,5668
0.89,0.79,3,149,2,0,1,0,support,medium,5670
0.45,0.51,2,138,3,0,1,0,technical,low,5681
0.11,0.93,7,284,4,0,1,0,technical,low,37430
0.74,0.93,5,244,5,0,1,0,technical,low,5700
0.41,0.5,2,128,3,0,1,0,management,low,5707
0.44,0.53,2,154,3,0,1,0,IT,low,5713
0.37,0.56,2,138,3,0,1,0,IT,low,5724
0.11,0.86,6,308,4,0,1,0,IT,low,27848
0.1,0.93,6,269,4,0,1,0,IT,low,5734
0.7,0.74,6,136,3,0,1,0,IT,low,5737
0.59,1,2,160,5,0,1,0,product_mng,low,38007
0.38,0.53,2,138,3,0,1,0,product_mng,low,5747
0.72,0.95,4,220,5,0,1,0,product_mng,low,5754
0.73,1,5,274,5,0,1,0,product_mng,low,5757
0.39,0.48,2,161,3,0,1,0,IT,low,39770
0.89,0.82,5,224,6,0,1,0,RandD,low,5771
0.89,1,4,260,5,0,1,0,RandD,low,5772
0.11,0.78,6,300,4,1,1,0,RandD,low,39878
0.43,0.56,2,133,3,0,1,0,RandD,low,5783
0.09,0.93,6,308,4,0,1,0,RandD,low,5800
0.81,0.9,5,238,6,0,1,0,marketing,low,5801
0.37,0.53,2,126,3,0,1,0,sales,low,5802
0.36,0.56,2,138,3,0,1,0,accounting,medium,5803
0.11,0.85,6,299,4,0,1,0,support,medium,41254
0.1,0.85,6,254,4,0,1,0,technical,medium,5832
0.66,0.47,7,156,2,0,1,0,management,medium,5833
0.39,0.47,2,152,3,0,1,0,marketing,medium,5842
0.44,0.51,2,146,3,0,1,0,marketing,medium,5844
0.1,0.84,6,253,4,0,1,0,marketing,medium,5847
0.79,0.94,5,227,6,0,1,0,sales,medium,5851
0.1,0.81,6,301,4,1,1,0,sales,medium,5863
0.54,0.94,6,294,3,0,1,0,sales,medium,5867
0.37,0.47,2,151,3,0,1,0,sales,medium,5868
0.37,0.57,2,128,3,0,1,0,sales,medium,5870
0.82,0.89,5,217,5,0,1,0,sales,high,5884
0.45,0.52,2,160,3,0,1,0,sales,low,5895
0.79,0.9,5,263,5,0,1,0,sales,medium,5900
0.42,0.56,2,156,3,0,1,0,sales,medium,5902
0.1,0.85,6,273,4,0,1,0,sales,medium,5907
0.11,0.78,6,303,4,0,1,0,sales,medium,5912
0.74,1,4,253,5,0,1,0,sales,low,5913
0.1,0.93,6,270,4,0,1,0,sales,low,5914
0.79,1,4,218,5,0,1,0,sales,low,5922
0.43,0.48,2,144,3,0,1,0,sales,low,5925
0.41,0.47,2,154,3,0,1,0,sales,low,5926
0.39,0.55,2,146,3,0,1,0,sales,low,5929
0.1,0.94,6,260,4,0,1,0,sales,low,5947
0.82,0.85,5,218,5,0,1,0,sales,low,5958
0.41,0.46,2,128,3,0,1,0,accounting,low,5961
0.42,0.56,2,128,3,0,1,0,accounting,low,41844
0.74,0.88,4,248,6,0,1,0,accounting,low,5985
0.38,0.57,2,152,3,1,1,0,hr,low,5989
0.39,0.56,2,126,3,0,1,0,hr,low,6005
0.87,0.94,4,260,5,0,1,0,hr,low,6016
0.1,0.9,5,263,4,0,1,0,hr,low,6020
0.78,1,5,220,5,0,1,0,technical,low,6025
0.14,0.73,7,282,5,0,1,0,technical,low,6039
0.11,0.94,6,277,5,0,1,0,technical,low,6061
0.91,0.94,5,257,5,0,1,0,technical,low,6067
0.49,0.63,6,265,3,0,1,0,technical,low,6070
0.38,0.47,2,143,3,0,1,0,technical,low,6081
0.82,0.97,5,263,5,0,1,0,technical,medium,42679
0.38,0.88,3,154,4,0,1,0,technical,medium,6090
0.89,1,5,253,5,0,1,0,technical,medium,6094
0.11,0.79,6,294,4,0,1,0,technical,medium,6103
0.37,0.51,2,128,3,0,1,0,technical,medium,6104
0.38,0.5,2,153,3,0,1,0,support,medium,6105
0.78,0.87,5,256,5,0,1,0,support,medium,6115
0.41,0.51,2,127,3,0,1,0,support,medium,6142
0.41,0.51,2,137,3,0,1,0,support,medium,6159
0.11,0.83,6,295,4,0,1,0,support,medium,6160
0.11,0.79,6,281,4,0,1,0,support,medium,6162
0.43,0.57,2,131,3,1,1,0,support,medium,6163
0.75,0.86,5,237,5,0,1,0,support,high,6173
0.74,0.99,4,276,5,0,1,0,support,low,43615
0.85,0.85,5,267,5,0,1,0,support,medium,6185
0.73,0.92,5,266,5,0,1,0,support,medium,6187
0.1,0.79,6,294,4,0,1,0,technical,medium,6199
0.44,0.56,2,134,3,0,1,0,technical,medium,6210
0.3,0.56,3,309,4,1,1,0,technical,low,6211
0.11,0.77,7,273,4,0,1,0,management,low,6212
0.84,0.83,5,238,5,0,1,0,IT,low,6213
0.78,0.94,5,271,6,0,1,0,IT,low,6229
0.43,0.53,2,145,3,0,1,0,IT,low,6236
0.36,0.55,2,152,3,0,1,0,IT,low,6242
0.43,0.47,2,128,3,0,1,0,IT,low,6243
0.45,0.46,2,142,3,0,1,0,product_mng,low,6246
0.76,0.93,5,238,5,0,1,0,product_mng,low,43782
0.1,0.78,7,286,4,0,1,0,product_mng,low,6250
0.09,0.86,6,291,4,0,1,0,product_mng,low,6261
0.92,1,5,259,5,0,1,0,IT,low,6275
0.92,0.9,5,248,5,0,1,0,sales,low,45840
0.79,0.98,4,271,5,0,1,0,sales,low,6284
0.43,0.51,2,140,3,0,1,0,sales,low,6290
0.8,0.95,4,274,5,0,1,0,sales,low,6294
0.44,0.49,2,127,3,1,1,0,sales,low,6295
0.89,0.87,5,275,6,0,1,0,marketing,low,6300
0.48,0.88,3,239,3,0,1,0,sales,low,6312
0.11,0.82,6,304,4,1,1,0,accounting,low,6317
0.38,0.55,2,145,3,0,1,0,support,low,6318
0.11,0.85,6,259,4,0,1,0,technical,medium,6319
0.82,0.86,4,264,5,0,1,0,management,medium,6322
0.37,0.45,2,160,3,0,1,0,marketing,medium,6323
0.4,0.48,2,138,3,0,1,0,marketing,medium,46052
0.43,0.47,2,137,3,0,1,0,marketing,medium,6328
0.44,0.5,2,156,3,0,1,0,sales,medium,6332
0.42,0.56,2,147,3,0,1,0,sales,medium,46303
0.11,0.8,7,243,4,0,1,0,sales,medium,6342
0.78,0.87,4,236,5,0,1,0,sales,medium,6343
0.46,0.86,2,212,4,0,1,0,sales,medium,6351
0.77,0.91,5,261,6,0,1,0,sales,medium,6355
0.83,0.82,4,243,5,0,1,0,sales,medium,6360
0.32,0.58,5,271,5,0,1,0,sales,high,6370
0.9,0.92,5,154,4,0,1,0,sales,low,6379
0.42,0.52,2,151,3,0,1,0,sales,medium,6381
0.1,0.96,6,254,4,1,1,0,sales,medium,6383
0.1,0.91,6,285,4,0,1,0,sales,medium,46375
0.44,0.49,2,130,3,0,1,0,sales,medium,6402
0.1,0.95,7,301,4,0,1,0,sales,low,6407
0.11,0.8,6,286,4,0,1,0,sales,low,47485
0.1,0.89,6,246,4,0,1,0,sales,low,6415
0.39,0.47,2,135,3,0,1,0,sales,low,6417
0.92,0.92,4,245,5,0,1,0,sales,low,6421
0.43,0.56,2,136,3,0,1,0,sales,low,6429
0.11,0.89,6,301,4,0,1,0,accounting,low,6444
0.81,1,5,235,5,0,1,0,accounting,low,6446
0.11,0.85,7,272,4,0,1,0,accounting,low,6448
0.87,1,5,274,5,0,1,0,hr,low,6452
0.37,0.46,2,131,3,0,1,0,hr,low,6454
0.39,0.56,2,135,3,0,1,0,hr,low,6456
0.61,0.86,4,196,4,0,1,0,hr,low,6465
0.11,0.95,6,285,4,0,1,0,technical,low,6476
0.09,0.9,7,289,5,0,1,0,technical,low,6479
0.36,0.52,2,157,3,0,1,0,technical,low,47862
0.09,0.94,6,308,4,0,1,0,technical,low,47885
0.41,0.71,4,301,5,0,1,0,technical,low,6499
0.4,0.46,2,131,3,0,1,0,technical,low,6511
0.1,0.91,6,262,5,1,1,0,technical,low,6512
0.46,0.53,2,143,3,1,1,0,technical,low,6534
0.39,0.57,2,133,3,0,1,0,technical,medium,6540
0.41,0.5,2,153,3,0,1,0,technical,medium,6544
0.1,0.94,7,281,4,0,1,0,technical,medium,48256
0.39,0.51,2,132,3,0,1,0,support,medium,6559
0.73,0.83,5,270,5,1,1,0,support,medium,6564
0.41,0.45,2,150,3,0,1,0,support,medium,6576
0.37,0.51,2,140,3,0,1,0,support,medium,6577
0.38,0.5,2,150,3,1,1,0,support,medium,6590
0.8,0.63,5,180,5,0,1,0,support,medium,6604
0.09,0.85,5,281,4,0,1,0,support,medium,6607
0.85,0.92,4,275,5,0,1,0,support,medium,6608
0.42,0.54,2,130,3,0,1,0,support,medium,6617
0.41,0.48,2,130,3,0,1,0,support,high,48293
0.38,0.46,2,147,3,0,1,0,support,low,6637
0.72,1,5,264,5,0,1,0,technical,medium,6638
0.11,0.74,6,290,5,0,1,0,technical,medium,6642
0.37,0.47,2,150,3,0,1,0,technical,medium,6646
0.1,0.81,6,304,4,0,1,0,management,medium,6647
0.36,0.54,2,136,3,0,1,0,IT,low,6648
0.92,0.94,5,307,5,0,1,0,IT,low,6658
0.11,0.87,5,303,4,0,1,0,IT,low,6662
0.39,0.56,2,156,3,0,1,0,IT,low,6665
0.11,0.95,6,271,4,0,1,0,IT,low,6668
0.45,0.45,2,140,3,0,1,0,product_mng,low,6673
